"","objid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","specobjid","class","redshift","plate","mjd","fiberid"
"1501",1237648721222959104,162.218262815203,-0.0636901797012666,16.13098,14.88174,14.46439,14.32152,14.28702,756,301,3,310,2712332803512494080,"STAR",-1.209281e-05,2409,54210,145
"1502",1237648721222959104,162.252104244043,-0.0576288489914525,18.28061,16.5791,15.90827,15.64609,15.50249,756,301,3,310,2689815355181787136,"STAR",-7.174535e-05,2389,54213,147
"1503",1237648721222959104,162.317540793172,-0.190654622890092,16.45375,15.16379,14.64925,14.45265,14.37625,756,301,3,310,2881219438772774912,"STAR",-7.080165e-05,2559,54208,151
"1504",1237648721222959360,162.274962685402,-0.0157854498687693,20.49597,19.59202,19.13735,18.94643,18.86102,756,301,3,310,2892478438277408768,"STAR",0.000147832,2569,54234,151
"1505",1237648721222959616,162.299446407837,-0.0674960930237058,22.39098,20.65615,19.82487,19.49538,19.38756,756,301,3,310,2892478713155315712,"STAR",0.0001095182,2569,54234,152
"1506",1237648721223024640,162.339353541822,-0.144779128979279,19.42274,17.98836,17.45308,17.24716,17.11165,756,301,3,311,2881221362918123520,"STAR",-4.330698e-05,2559,54208,158
"1507",1237648721223024640,162.359986197973,-0.0325443960349375,16.96748,15.3007,14.7386,14.55204,14.45516,756,301,3,311,2881221912673937408,"STAR",-0.0001226844,2559,54208,160
"1508",1237648721223024640,162.430854716343,-0.179767474245073,19.07089,17.99339,18.23998,18.4201,18.54165,756,301,3,311,2892478988033222656,"STAR",8.587234e-05,2569,54234,153
"1509",1237648721223024640,162.466643968668,-0.123451623713192,18.76744,17.77106,17.47652,17.34718,17.31581,756,301,3,311,2881207619022776320,"STAR",-2.843419e-05,2559,54208,108
"1510",1237648721223024896,162.327333223001,-0.0924498525734261,20.44402,18.61814,17.9561,17.75147,17.60877,756,301,3,311,2712329779855517696,"STAR",-0.0001862902,2409,54210,134
"1511",1237648721223024896,162.413953329664,-0.185030169592719,20.25514,18.79767,18.21135,17.98316,17.83853,756,301,3,311,2712330329611331584,"STAR",0.0001110452,2409,54210,136
"1512",1237648721223090176,162.508045287518,-0.103408211593269,18.47567,17.46438,17.09931,16.9689,16.87556,756,301,3,312,309642297635530752,"STAR",0.00018669,275,51910,72
"1513",1237648721223090176,162.509881717108,-0.113918873591844,16.98644,15.37064,14.77947,14.58687,14.48692,756,301,3,312,2881208718534404096,"STAR",0.0001210264,2559,54208,112
"1514",1237648721223090176,162.513043012056,-0.0630746700144335,18.54453,16.95218,16.374,16.18088,16.07762,756,301,3,312,2881209818046031872,"STAR",-4.69683e-05,2559,54208,116
"1515",1237648721223090176,162.54541331199,-0.118781040170186,19.00732,17.98882,17.67299,17.57664,17.52202,756,301,3,312,309644221780879360,"STAR",0.0006612261,275,51910,79
"1516",1237648721223090176,162.57435371823,-0.0207883263958141,16.2485,15.18782,14.85919,14.7542,14.73178,756,301,3,312,2881331588958808064,"STAR",-0.0001993447,2559,54208,559
"1517",1237648721223090432,162.594133265257,-0.0974426217319788,17.31363,15.68919,15.12109,14.94159,14.8579,756,301,3,312,2689806009332951040,"STAR",0.0001603293,2389,54213,113
"1518",1237648721223090432,162.617397645989,-0.114194259730404,16.59828,15.03297,14.39962,14.15712,14.02344,756,301,3,312,2881210092923938816,"STAR",-8.540836e-05,2559,54208,117
"1519",1237648721223090432,162.5337508874,-0.183714291664475,20.3623,18.90915,18.29106,18.12011,18.01464,756,301,3,312,2892466068771596288,"STAR",0.0001885998,2569,54234,106
"1520",1237648721223090432,162.571685809103,-0.0854854164326285,20.47082,19.29084,18.77739,18.57249,18.50985,756,301,3,312,2712330604489238528,"STAR",0.0003415013,2409,54210,137
"1521",1237648721223090432,162.606757501458,-0.156185152353082,20.80095,19.24074,18.4992,18.21372,18.02333,756,301,3,312,2712331154245052416,"STAR",0.0001205947,2409,54210,139
"1522",1237648721223155712,162.724404078747,-0.155523841153799,18.4713,17.0771,16.50801,16.28682,16.18174,756,301,3,313,2881197998296033280,"STAR",3.775312e-05,2559,54208,73
"1523",1237648721223155712,162.76337820264,-0.201659799110408,17.78758,16.6605,16.13689,15.92427,15.82901,756,301,3,313,2881197448540219392,"STAR",0.0004483399,2559,54208,71
"1524",1237648721223155712,162.621068467032,-0.00376872094357657,20.4493,18.95752,18.3228,18.05036,17.88674,756,301,3,313,2892467718039037952,"STAR",-8.295787e-05,2569,54234,112
"1525",1237648721223155712,162.658563866202,-0.0297274547801323,21.26642,20.02134,19.43908,19.19371,19.10637,756,301,3,313,2712329230099703808,"STAR",0.001232998,2409,54210,132
"1526",1237648721223155968,162.715447197632,-0.202137196894516,20.00681,18.94642,18.01406,16.95081,16.30903,756,301,3,313,2712326206442727424,"STAR",0.0001260218,2409,54210,121
"1527",1237648721223221248,162.783037766196,-0.0997544512689094,17.89799,16.79939,16.39906,16.25678,16.20707,756,301,3,314,2881199097807661056,"STAR",0.0008318799,2559,54208,77
"1528",1237648721223221248,162.822866371113,-0.0670043342166086,17.63571,16.52615,16.17197,16.05017,16.00087,756,301,3,314,2881196349028591616,"STAR",3.460177e-05,2559,54208,67
"1529",1237648721223221248,162.8461107039,-0.0178048500295785,17.51152,15.35083,14.63736,14.41123,14.31494,756,301,3,314,2689795289094580224,"STAR",0.0001659443,2389,54213,74
"1530",1237648721223221248,162.881171996305,-0.172091716917001,17.47665,15.89109,15.30462,15.12684,15.06176,756,301,3,314,2689794739338766336,"STAR",0.0001169934,2389,54213,72
"1531",1237648721223221504,162.912260897964,-0.0763238107413098,22.0921,20.19071,19.34996,19.06155,18.85986,756,301,3,314,2892456448044853248,"STAR",0.0003607355,2569,54234,71
"1532",1237648721223221504,162.91631880905,-0.149669015612759,21.67863,20.79336,20.22751,20.02299,20.08026,756,301,3,314,2892456722922760192,"STAR",-0.0001731495,2569,54234,72
"1533",1237648721223286784,162.936795667747,-0.000184123657799945,18.72679,17.40929,16.90524,16.7261,16.63585,756,301,3,315,2689793364949231616,"STAR",0.0005293749,2389,54213,67
"1534",1237648721223286784,162.998415977094,-0.0881595285676927,18.72364,17.35558,16.74915,16.53477,16.41882,756,301,3,315,2689781820077139968,"STAR",0.0009922212,2389,54213,25
"1535",1237648721223287040,162.920116680446,-0.0157655240213886,21.25028,19.59512,18.91377,18.61288,18.37247,756,301,3,315,2712319059617146880,"STAR",0.0005789845,2409,54210,95
"1536",1237648721223287040,162.951406408332,-0.0972225451826824,20.58436,18.63957,17.85176,17.58814,17.4274,756,301,3,315,2712319609372960768,"STAR",0.0002753633,2409,54210,97
"1537",1237648721223287040,163.042694562711,-0.152426884388561,20.94308,19.15252,18.51219,18.29782,18.15869,756,301,3,315,2892458097312294912,"STAR",2.62727e-05,2569,54234,77
"1538",1237648721223287040,163.011860922685,-0.0974475831191754,21.68213,20.36592,19.80932,19.65407,19.6509,756,301,3,315,2712307789622962176,"STAR",0.000101249,2409,54210,54
"1539",1237648721223352320,163.209448092239,-0.179271318756562,18.24299,17.25055,16.86015,16.73298,16.63759,756,301,3,316,2881183979522779136,"STAR",0.00019352,2559,54208,22
"1540",1237648721223352320,163.082584843489,-0.172677254589649,19.46585,18.18705,17.6344,17.41226,17.30712,756,301,3,316,2689782369832953856,"STAR",0.000693587,2389,54213,27
"1541",1237648721223352320,163.195008537662,-0.000911329523933193,17.5125,16.56372,16.30832,16.21426,16.17658,756,301,3,316,2881353579191363584,"STAR",6.741772e-05,2559,54208,639
"1542",1237648721223352320,163.216169380913,-0.050241359656971,19.25595,18.23218,17.83592,17.6817,17.61131,756,301,3,316,2892443803661133824,"STAR",0.0002045748,2569,54234,25
"1543",1237648721223352576,163.181420044127,-0.124575953901177,21.40745,20.17105,19.61984,19.48867,19.41431,756,301,3,316,2712297344262498304,"STAR",0.0004938777,2409,54210,16
"1544",1237648721223417856,163.296223315716,-0.0352577105004826,19.25582,17.7518,17.09506,16.8157,16.69779,756,301,3,317,2881186453423941632,"STAR",5.122186e-05,2559,54208,31
"1545",1237648721223483392,163.408494700507,-0.114388195566582,18.11868,16.60754,16.06214,15.87771,15.79407,756,301,3,318,2689780995443419136,"STAR",6.518106e-05,2389,54213,22
"1546",1237648721223483392,163.369382862267,-0.0454828547743333,21.24878,18.88576,17.7289,17.24551,16.95948,756,301,3,318,2712296794506684416,"STAR",0.0005023856,2409,54210,14
"1547",1237648721223483648,163.376725775371,-0.136317487972253,21.18515,19.67353,19.06399,18.82907,18.76457,756,301,3,318,2892444353416947712,"STAR",0.0006131048,2569,54234,27
"1548",1237648721223483648,163.391449917574,-0.00719557703713233,21.06554,19.22082,18.43798,18.17127,17.99736,756,301,3,318,2712297894018312192,"STAR",0.000157471,2409,54210,18
"1549",1237648721223483648,163.437822335449,-0.18403426432459,20.79043,19.5117,18.96791,18.75856,18.64573,756,301,3,318,2712296519628777472,"STAR",0.0007033322,2409,54210,13
"1550",1237648721223483648,163.439064040795,-0.163829580919449,19.80253,18.90667,18.59507,18.48143,18.44804,756,301,3,318,2892446002684389376,"STAR",0.0004140023,2569,54234,33
"1551",1237651252586152192,241.055713765371,52.0089254267737,21.02092,20.26473,19.90029,19.81071,19.67556,1345,301,6,567,2462415185915176960,"STAR",-0.0006714482,2187,54270,262
"1552",1237651252586217472,241.119166088057,51.9673497880452,18.15985,16.88323,16.92321,17.01197,17.05993,1345,301,6,568,2450032210632271872,"STAR",-4.740872e-05,2176,54243,269
"1553",1237651252586217472,241.112605647224,51.945820812202,24.47355,18.10481,24.69564,16.82078,22.94663,1345,301,6,568,698221259565066240,"STAR",-0.0001243778,620,52375,594
"1554",1237651252586217472,241.144349864921,51.9101990583941,18.05876,16.80985,16.38723,16.26542,16.21563,1345,301,6,568,2450033035265992704,"STAR",-0.0001897217,2176,54243,272
"1555",1237651252586217472,241.061163601373,51.8543230516699,17.95568,16.7458,16.29481,16.14145,16.07456,1345,301,6,568,2450031660876457984,"STAR",-0.0003076424,2176,54243,267
"1556",1237651252586217728,241.250560259626,51.8935793700629,19.49987,18.41746,17.9315,17.74402,17.64972,1345,301,6,568,2462418759327967232,"STAR",-0.0001831131,2187,54270,275
"1557",1237651252586283008,241.295967745736,51.7953406983871,18.72764,17.65484,17.84456,18.02012,18.18647,1345,301,6,569,2462404190798899200,"STAR",1.766471e-05,2187,54270,222
"1558",1237651252586283008,241.272246509946,51.7406438324679,18.82297,17.76025,17.29639,17.10531,17.00353,1345,301,6,569,2450031935754364928,"STAR",-0.0005473092,2176,54243,268
"1559",1237651252586283264,241.323763117546,51.8177933357527,19.66365,18.39904,17.87054,17.64554,17.54755,1345,301,6,569,2462406389822154752,"STAR",-0.00142299,2187,54270,230
"1560",1237651252586283264,241.118589912911,51.6863642402621,21.57432,20.21262,19.6901,19.48918,19.41753,1345,301,6,569,2462416010548897792,"STAR",-0.0008200599,2187,54270,265
"1561",1237651252586348544,241.233658457551,51.6385832576872,16.48032,15.19859,14.66708,14.44998,14.33902,1345,301,6,570,2450037983068317696,"STAR",-0.0006042552,2176,54243,290
"1562",1237651252586348544,241.526645878707,51.6693532837122,17.8802,16.6177,16.04449,15.82127,15.70428,1345,301,6,570,2450039082579945472,"STAR",-0.0005632675,2176,54243,294
"1563",1237651252586348544,241.409837296071,51.6035497577948,16.9859,15.80641,15.38267,15.24128,15.18654,1345,301,6,570,2450035784045062144,"STAR",-0.0002530789,2176,54243,282
"1564",1237651252586348800,241.491546899884,51.6795327421122,20.63156,19.79312,19.49858,19.40557,19.42729,1345,301,6,570,2462423982008199168,"STAR",-0.001167238,2187,54270,294
"1565",1237651252586414080,241.545903094393,51.4792317059553,17.44904,16.08206,15.54942,15.37397,15.2838,1345,301,6,571,2450036333800876032,"STAR",-0.0001597711,2176,54243,284
"1566",1237651252586414336,241.577571884597,51.4809701579139,20.562,19.1203,18.58467,18.42073,18.34411,1345,301,6,571,2462424806641920000,"STAR",-0.0001633069,2187,54270,297
"1567",1237651252586479616,241.711751222622,51.3825602974607,18.33479,16.5773,15.98645,15.80726,15.7499,1345,301,6,572,2450040731847387136,"STAR",-8.544718e-05,2176,54243,300
"1568",1237651252586545152,241.900357885462,51.408445310744,18.80287,17.85428,17.57288,17.47866,17.46129,1345,301,6,573,2450028912097388544,"STAR",-0.0006999865,2176,54243,257
"1569",1237651252586545152,241.864613340947,51.3860764328601,16.53012,15.5286,15.18555,15.07026,15.04781,1345,301,6,573,2450027537707853824,"STAR",-0.0007205274,2176,54243,252
"1570",1237651252586545152,242.000342547725,51.3602222411977,19.57818,18.10525,17.53678,17.33953,17.27648,1345,301,6,573,2450025888440412160,"STAR",-0.0001407933,2176,54243,246
"1571",1237651252586545408,241.934084733834,51.2912418311278,17.90685,16.52127,16.00372,15.82777,15.75095,1345,301,6,573,2450029186975295488,"STAR",2.521269e-05,2176,54243,258
"1572",1237651252586545408,241.819396885224,51.2203334930598,20.95888,19.27864,18.56973,18.32324,18.196,1345,301,6,573,2462411337624479744,"STAR",-8.92822e-05,2187,54270,248
"1573",1237651252586545408,242.008358844203,51.3008461800549,19.48265,17.98448,17.36564,17.09527,16.97395,1345,301,6,573,2450026713074132992,"STAR",-0.000947359,2176,54243,249
"1574",1237651252586610688,241.883379533474,51.1413553411703,19.26832,17.99185,17.52181,17.36203,17.30044,1345,301,6,574,2450026163318319104,"STAR",-0.0002763501,2176,54243,247
"1575",1237651252586873088,242.57015389761,50.6260655186266,19.81977,17.65488,16.57668,16.3738,16.06252,1345,301,6,578,701521438280017920,"STAR",1.617962e-05,623,52051,312
"1576",1237651252587332352,243.809045257537,49.9982644414788,23.1549,21.09406,20.2903,19.93306,19.80305,1345,301,6,585,3247169349424801792,"STAR",-2.650336e-06,2884,54526,269
"1577",1237651252587987200,245.077410051102,48.7408512849108,20.50802,19.5141,19.05801,18.9105,18.85511,1345,301,6,595,703771590403319808,"STAR",-0.00101112,625,52145,306
"1578",1237651252588052480,245.288422390352,48.6384555290087,17.43924,16.29359,16.42604,16.47501,16.56342,1345,301,6,596,703763344066111488,"STAR",-0.0004166075,625,52145,276
"1579",1237651252588445696,246.102748093615,47.889235879407,19.18751,18.28676,18.03878,17.92697,17.92288,1345,301,6,602,703755647484717056,"STAR",-0.0002961351,625,52145,248
"1580",1237651252588642304,246.363238029574,47.5469294947514,23.39403,19.64142,18.60671,24.5879,17.06277,1345,301,6,605,702734754830641152,"STAR",-0.0001482395,624,52377,630
"1581",1237651252588642560,246.558406345034,47.6446331979969,16.91992,16.4694,16.45217,16.51153,16.62059,1345,301,6,605,702735854342268928,"STAR",-0.0004907851,624,52377,634
"1582",1237651252588708096,246.656857446051,47.4128472305132,20.40002,17.81459,16.44682,15.32124,14.75246,1345,301,6,606,702704793138784256,"STAR",-0.0001382143,624,52377,521
"1583",1237651252588839680,246.96012047756,47.2780649251328,24.65835,21.83452,20.55125,20.05523,19.55522,1345,301,6,608,702721010935293952,"STAR",-0.0003333072,624,52377,580
"1584",1237651252588971008,247.109348381861,46.8917331877938,25.01893,21.90329,20.83868,20.43235,20.06389,1345,301,6,610,702731731173664768,"STAR",-0.0004089636,624,52377,619
"1585",1237651252589428992,248.035626759635,46.0740038504358,19.00357,17.99109,17.9864,18.01927,18.08145,1345,301,6,617,706015968496740352,"STAR",-0.0002955799,627,52144,279
"1586",1237651252589428992,248.204649633391,46.1299870799596,19.07282,16.42547,15.09605,14.54601,14.40282,1345,301,6,617,706016243374647296,"STAR",-0.0001261364,627,52144,280
"1587",1237651252589691136,248.467467926173,45.6653807928135,19.58495,18.43497,18.03709,17.89935,17.88981,1345,301,6,621,706011845328136192,"STAR",-0.0006163463,627,52144,264
"1588",1237651252590149888,249.524937101777,44.7516605958603,24.28193,21.39385,20.01058,18.93821,18.33148,1345,301,6,628,708301026976884736,"STAR",-3.686102e-05,629,52051,400
"1589",1237651252590149888,249.496214050093,44.7436010493096,20.90605,19.00554,17.8581,16.97005,16.36095,1345,301,6,628,708298003319908352,"STAR",5.346924e-05,629,52051,389
"1590",1237651252590477568,250.067605902737,44.1308283856062,19.30442,18.38743,18.20473,18.12045,18.08987,1345,301,6,633,708252373587355648,"STAR",-0.001297104,629,52051,223
"1591",1237651252590543104,250.09489535485,44.0446856434352,24.43766,21.85671,20.97313,19.72307,22.8269,1345,301,6,634,708256771633866752,"STAR",-0.000148954,629,52051,239
"1592",1237651252591460608,251.790027543681,42.2677294647656,22.11079,20.20196,19.02804,24.3618,18.27617,1345,301,6,648,707075621804599296,"STAR",-0.0001213349,628,52083,38
"1593",1237651271350157312,129.135598346231,51.6885497648274,23.36325,21.53114,19.87948,18.83728,18.26155,1350,301,1,163,499921855340111872,"STAR",7.511953e-05,444,51883,81
"1594",1237651271354286336,140.549259811103,58.4940280567399,26.03205,22.57793,20.8608,18.96144,17.87632,1350,301,1,226,545110409254823936,"STAR",-0.0001135243,484,51907,636
"1595",1237651271355138304,143.505406064665,59.7103633376841,24.19524,22.70754,21.07798,19.10327,17.94438,1350,301,1,239,546067809038264320,"STAR",-4.161603e-05,485,51909,23
"1596",1237651271355793408,146.06274872174,60.6397609323139,20.36459,18.62725,17.91725,17.69005,17.54683,1350,301,1,249,2705571074917033984,"STAR",-0.00016685,2403,53795,122
"1597",1237651271355858944,146.151176639005,60.6316225902817,17.77133,17.39113,17.4221,17.49747,17.68721,1350,301,1,250,547191509938628608,"STAR",-1.569284e-05,486,51910,15
"1598",1237651271355858944,146.2364207851,60.6854579397214,17.38766,16.28371,15.93128,15.80983,15.80509,1350,301,1,250,2705564477847267328,"STAR",-9.860469e-05,2403,53795,98
"1599",1237651271355858944,146.221946824287,60.7268674376045,17.69365,16.09707,15.47639,15.2392,15.14473,1350,301,1,250,2683052801986160640,"STAR",-0.0001081455,2383,53800,121
